,Unnamed: 0,Unnamed: 0.1,tube_assembly_id,supplier,bracket_pricing,quantity,cost,component_id_1_name,quantity_1,component_id_2_name,quantity_2,component_id_3_name,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day
16045,16045,20101,TA-14393,S-0041,Yes,20,2.935072306,SLEEVE-FITTING,1,NUT-FITTING,1,CONNECTOR-SEAL,1,SP-0035,15.88,1.65,102.0,5,38.1,N,N,EF-003,EF-018,2013,2,782
16046,16046,20103,TA-14399,S-0054,Yes,1,10.83890209,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,55.0,3,31.8,N,N,EF-003,EF-003,2011,4,109
16047,16047,20104,TA-14399,S-0054,Yes,2,6.87724999,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,55.0,3,31.8,N,N,EF-003,EF-003,2011,4,109
16048,16048,20105,TA-14399,S-0054,Yes,3,5.558553997,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,55.0,3,31.8,N,N,EF-003,EF-003,2011,4,109
16049,16049,20106,TA-14399,S-0054,Yes,5,3.797510614,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,55.0,3,31.8,N,N,EF-003,EF-003,2011,4,109
16050,16050,20107,TA-14399,S-0054,Yes,10,3.135380558,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,55.0,3,31.8,N,N,EF-003,EF-003,2011,4,109
16051,16051,20108,TA-14399,S-0054,Yes,20,2.807097589,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,55.0,3,31.8,N,N,EF-003,EF-003,2011,4,109
16052,16052,20109,TA-14399,S-0059,Yes,20,4.081280637,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,55.0,3,31.8,N,N,EF-003,EF-003,2014,2,1141
16053,16053,20110,TA-14400,S-0054,Yes,1,10.71927355,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,41.0,4,31.8,N,N,EF-003,EF-003,2011,4,109
16054,16054,20111,TA-14400,S-0054,Yes,2,6.757621451,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,41.0,4,31.8,N,N,EF-003,EF-003,2011,4,109
16055,16055,20112,TA-14400,S-0054,Yes,3,5.438925458,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,41.0,4,31.8,N,N,EF-003,EF-003,2011,4,109
16056,16056,20113,TA-14400,S-0054,Yes,5,3.694574428,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,41.0,4,31.8,N,N,EF-003,EF-003,2011,4,109
16057,16057,20114,TA-14400,S-0054,Yes,10,3.032444373,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,41.0,4,31.8,N,N,EF-003,EF-003,2011,4,109
16058,16058,20115,TA-14400,S-0054,Yes,20,2.704161404,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,41.0,4,31.8,N,N,EF-003,EF-003,2011,4,109
16059,16059,20116,TA-14400,S-0059,Yes,20,2.559494333,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,,15.88,1.65,41.0,4,31.8,N,N,EF-003,EF-003,2013,2,777
16060,16060,20117,TA-14401,S-0041,Yes,1,30.54144433,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,31.75,1.65,139.0,4,63.5,N,N,EF-003,EF-003,2013,2,782
16061,16061,20118,TA-14401,S-0041,Yes,6,8.986050756,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,31.75,1.65,139.0,4,63.5,N,N,EF-003,EF-003,2013,2,782
16062,16062,20119,TA-14401,S-0041,Yes,20,5.004924245,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,31.75,1.65,139.0,4,63.5,N,N,EF-003,EF-003,2013,2,782
16063,16063,20122,TA-14410,S-0072,Yes,1,2.189480478,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0019,12.7,0.89,9.0,1,38.1,Y,N,EF-018,EF-017,2013,1,747
16064,16064,20123,TA-14410,S-0072,Yes,1,1.813902506,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0019,12.7,0.89,9.0,1,38.1,Y,N,EF-018,EF-017,2013,1,747
16065,16065,20124,TA-14411,S-0041,Yes,1,31.76276826,CONNECTOR-SEAL,2,,0,,0,SP-0029,12.7,1.65,126.0,4,38.1,N,N,EF-003,EF-003,2012,6,518
16066,16066,20125,TA-14411,S-0041,Yes,6,8.051278913,CONNECTOR-SEAL,2,,0,,0,SP-0029,12.7,1.65,126.0,4,38.1,N,N,EF-003,EF-003,2012,6,518
16067,16067,20126,TA-14411,S-0041,Yes,20,3.680664133,CONNECTOR-SEAL,2,,0,,0,SP-0029,12.7,1.65,126.0,4,38.1,N,N,EF-003,EF-003,2012,6,518
16068,16068,20127,TA-14415,S-0066,Yes,1,32.97574601,NUT-SWIVEL,2,SLEEEVE-REDUCER,1,SLEEVE-REDUCER,1,SP-0029,9.52,0.89,19.0,2,19.05,N,N,EF-003,EF-003,2012,8,591
16069,16069,20128,TA-14415,S-0066,Yes,6,10.65528619,NUT-SWIVEL,2,SLEEEVE-REDUCER,1,SLEEVE-REDUCER,1,SP-0029,9.52,0.89,19.0,2,19.05,N,N,EF-003,EF-003,2012,8,591
16070,16070,20129,TA-14415,S-0066,Yes,20,5.625323414,NUT-SWIVEL,2,SLEEEVE-REDUCER,1,SLEEVE-REDUCER,1,SP-0029,9.52,0.89,19.0,2,19.05,N,N,EF-003,EF-003,2012,8,591
16071,16071,20130,TA-14416,S-0066,Yes,1,32.99243836,NUT-SWIVEL,2,SLEEEVE-REDUCER,1,SLEEVE-REDUCER,1,SP-0029,9.52,0.89,22.0,2,19.05,N,N,EF-003,EF-003,2012,8,591
16072,16072,20131,TA-14416,S-0066,Yes,6,10.67197854,NUT-SWIVEL,2,SLEEEVE-REDUCER,1,SLEEVE-REDUCER,1,SP-0029,9.52,0.89,22.0,2,19.05,N,N,EF-003,EF-003,2012,8,591
16073,16073,20132,TA-14416,S-0066,Yes,20,5.644797828,NUT-SWIVEL,2,SLEEEVE-REDUCER,1,SLEEVE-REDUCER,1,SP-0029,9.52,0.89,22.0,2,19.05,N,N,EF-003,EF-003,2012,8,591
16074,16074,20140,TA-14437,S-0041,Yes,1,27.17237082,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,1.24,88.0,7,25.4,N,N,EF-018,EF-018,2013,2,782
16075,16075,20141,TA-14437,S-0041,Yes,6,7.447572097,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,1.24,88.0,7,25.4,N,N,EF-018,EF-018,2013,2,782
16076,16076,20142,TA-14437,S-0041,Yes,20,3.80863885,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,1.24,88.0,7,25.4,N,N,EF-018,EF-018,2013,2,782
16077,16077,20143,TA-14443,S-0072,Yes,1,9.773373469,FLANGE,1,,0,,0,SP-0029,12.7,1.24,87.0,4,38.1,Y,N,EF-003,EF-017,2012,10,642
16078,16078,20144,TA-14445,S-0072,Yes,1,49.08665001,ELBOW-90 DEG,1,NUT-SWIVEL,1,SLEEVE-ORFS,1,SP-0029,9.52,1.24,91.0,6,19.05,N,N,EF-003,NONE,2013,1,753
16079,16079,20145,TA-14445,S-0072,Yes,2,31.94638416,ELBOW-90 DEG,1,NUT-SWIVEL,1,SLEEVE-ORFS,1,SP-0029,9.52,1.24,91.0,6,19.05,N,N,EF-003,NONE,2013,1,753
16080,16080,20146,TA-14445,S-0072,Yes,3,26.23481691,ELBOW-90 DEG,1,NUT-SWIVEL,1,SLEEVE-ORFS,1,SP-0029,9.52,1.24,91.0,6,19.05,N,N,EF-003,NONE,2013,1,753
16081,16081,20147,TA-14445,S-0072,Yes,4,19.98074815,ELBOW-90 DEG,1,NUT-SWIVEL,1,SLEEVE-ORFS,1,SP-0029,9.52,1.24,91.0,6,19.05,N,N,EF-003,NONE,2013,1,753
16082,16082,20160,TA-14469,S-0041,Yes,1,37.39921991,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,112.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16083,16083,20161,TA-14469,S-0041,Yes,6,9.055602232,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,112.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16084,16084,20162,TA-14469,S-0041,Yes,20,3.828113263,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,112.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16085,16085,20163,TA-14470,S-0041,Yes,1,38.56768471,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,15.88,1.65,216.0,5,50.8,N,N,EF-003,EF-003,2012,9,610
16086,16086,20164,TA-14470,S-0041,Yes,6,10.22128498,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,15.88,1.65,216.0,5,50.8,N,N,EF-003,EF-003,2012,9,610
16087,16087,20165,TA-14470,S-0041,Yes,20,4.996578067,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,15.88,1.65,216.0,5,50.8,N,N,EF-003,EF-003,2012,9,610
16088,16088,20166,TA-14471,S-0041,Yes,1,32.65859128,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,12.7,1.24,218.0,5,38.1,N,N,EF-003,EF-003,2012,6,518
16089,16089,20167,TA-14471,S-0041,Yes,6,8.949883988,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,12.7,1.24,218.0,5,38.1,N,N,EF-003,EF-003,2012,6,518
16090,16090,20168,TA-14471,S-0041,Yes,20,4.57648715,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,12.7,1.24,218.0,5,38.1,N,N,EF-003,EF-003,2012,6,518
16091,16091,20169,TA-14474,S-0041,Yes,1,33.29011868,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.65,215.0,5,50.8,N,N,EF-003,EF-003,2012,9,610
16092,16092,20170,TA-14474,S-0041,Yes,6,9.038909878,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.65,215.0,5,50.8,N,N,EF-003,EF-003,2012,9,610
16093,16093,20171,TA-14474,S-0041,Yes,20,4.568140973,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.65,215.0,5,50.8,N,N,EF-003,EF-003,2012,9,610
16094,16094,20172,TA-14476,S-0041,Yes,1,33.57388871,CONNECTOR-SEAL,2,,0,,0,SP-0029,22.22,3.05,107.0,1,63.5,N,Y,EF-003,EF-003,2012,9,610
16095,16095,20173,TA-14476,S-0041,Yes,6,9.865181418,CONNECTOR-SEAL,2,,0,,0,SP-0029,22.22,3.05,107.0,1,63.5,N,Y,EF-003,EF-003,2012,9,610
16096,16096,20174,TA-14476,S-0041,Yes,20,5.49178458,CONNECTOR-SEAL,2,,0,,0,SP-0029,22.22,3.05,107.0,1,63.5,N,Y,EF-003,EF-003,2012,9,610
16097,16097,20177,TA-14480,S-0072,Yes,4,14.97582391,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,1.24,85.0,5,25.4,N,N,EF-018,EF-018,2012,5,510
16098,16098,20178,TA-14480,S-0072,Yes,8,11.74028922,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,1.24,85.0,5,25.4,N,N,EF-018,EF-018,2012,5,510
16099,16099,20179,TA-14480,S-0072,Yes,12,8.910935161,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,1.24,85.0,5,25.4,N,N,EF-018,EF-018,2012,5,510
16100,16100,20180,TA-14480,S-0072,Yes,16,8.020676263,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,1.24,85.0,5,25.4,N,N,EF-018,EF-018,2012,5,510
16101,16101,20185,TA-14488,S-0072,Yes,4,11.211698,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0035,12.7,1.24,62.0,5,38.1,N,N,EF-018,EF-017,2012,5,510
16102,16102,20186,TA-14488,S-0072,Yes,8,9.809540237,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0035,12.7,1.24,62.0,5,38.1,N,N,EF-018,EF-017,2012,5,510
16103,16103,20187,TA-14488,S-0072,Yes,12,8.410164531,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0035,12.7,1.24,62.0,5,38.1,N,N,EF-018,EF-017,2012,5,510
16104,16104,20188,TA-14488,S-0072,Yes,16,7.567200637,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0035,12.7,1.24,62.0,5,38.1,N,N,EF-018,EF-017,2012,5,510
16105,16105,20190,TA-14489,S-0072,Yes,4,12.44415016,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0035,12.7,1.24,88.0,6,38.1,N,N,EF-018,EF-017,2012,5,510
16106,16106,20191,TA-14489,S-0072,Yes,8,10.88897915,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0035,12.7,1.24,88.0,6,38.1,N,N,EF-018,EF-017,2012,5,510
16107,16107,20192,TA-14489,S-0072,Yes,12,9.333808138,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0035,12.7,1.24,88.0,6,38.1,N,N,EF-018,EF-017,2012,5,510
16108,16108,20193,TA-14489,S-0072,Yes,16,8.399036295,NUT-FLARED,1,SLEEVE-FLARED,1,,0,SP-0035,12.7,1.24,88.0,6,38.1,N,N,EF-018,EF-017,2012,5,510
16109,16109,20199,TA-14504,S-0041,Yes,5,25.155378,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,81.0,4,19.05,N,N,EF-008,EF-008,2012,4,458
16110,16110,20200,TA-14504,S-0041,Yes,19,5.43057928,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,81.0,4,19.05,N,N,EF-008,EF-008,2012,4,458
16111,16111,20201,TA-14504,S-0041,Yes,20,1.794428092,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,81.0,4,19.05,N,N,EF-008,EF-008,2012,4,458
16112,16112,20202,TA-14505,S-0041,Yes,5,25.5559945,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,113.0,6,19.05,N,N,EF-008,EF-008,2012,4,458
16113,16113,20203,TA-14505,S-0041,Yes,19,5.833977844,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,113.0,6,19.05,N,N,EF-008,EF-008,2012,4,458
16114,16114,20204,TA-14505,S-0041,Yes,20,2.195044596,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,113.0,6,19.05,N,N,EF-008,EF-008,2012,4,458
16115,16115,20205,TA-14507,S-0041,Yes,5,25.4001992,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,96.0,6,19.05,N,N,EF-008,EF-008,2012,4,479
16116,16116,20206,TA-14507,S-0041,Yes,19,5.678182536,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,96.0,6,19.05,N,N,EF-008,EF-008,2012,4,479
16117,16117,20207,TA-14507,S-0041,Yes,20,2.039249289,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,96.0,6,19.05,N,N,EF-008,EF-008,2012,4,479
16118,16118,20208,TA-14508,S-0041,Yes,5,25.85367482,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,9,19.05,N,N,EF-008,EF-008,2012,4,458
16119,16119,20209,TA-14508,S-0041,Yes,19,6.131658163,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,9,19.05,N,N,EF-008,EF-008,2012,4,458
16120,16120,20210,TA-14508,S-0041,Yes,20,2.495506975,NUT-FLARED,2,,0,,0,SP-0039,6.35,0.71,128.0,9,19.05,N,N,EF-008,EF-008,2012,4,458
16121,16121,20215,TA-14521,S-0041,Yes,1,30.49414933,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.65,22.0,2,19.05,N,N,EF-003,EF-003,2012,7,572
16122,16122,20216,TA-14521,S-0041,Yes,6,6.245722584,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.65,22.0,2,19.05,N,N,EF-003,EF-003,2012,7,572
16123,16123,20217,TA-14521,S-0041,Yes,20,1.77217162,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.65,22.0,2,19.05,N,N,EF-003,EF-003,2012,7,572
16124,16124,20223,TA-14535,S-0072,Yes,1,13.16470346,NUT-SWIVEL,1,SLEEVE-ORFS,1,FLANGE,1,SP-0035,12.7,1.65,70.0,4,25.4,Y,N,EF-003,EF-003,2011,1,3
16125,16125,20227,TA-14540,S-0066,Yes,1,31.93247386,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.89,178.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16126,16126,20228,TA-14540,S-0066,Yes,6,9.453436678,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.89,178.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16127,16127,20229,TA-14540,S-0066,Yes,20,4.423473902,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.89,178.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16128,16128,20230,TA-14543,S-0066,Yes,1,33.18996456,ELBOW-90 DEG,1,CONNECTOR-SEAL,1,,0,SP-0029,9.52,0.89,159.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16129,16129,20231,TA-14543,S-0066,Yes,6,10.90010739,ELBOW-90 DEG,1,CONNECTOR-SEAL,1,,0,SP-0029,9.52,0.89,159.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16130,16130,20232,TA-14543,S-0066,Yes,20,5.870144611,ELBOW-90 DEG,1,CONNECTOR-SEAL,1,,0,SP-0029,9.52,0.89,159.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16131,16131,20233,TA-14544,S-0066,Yes,1,39.71389305,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.89,186.0,2,31.75,N,N,EF-003,EF-003,2012,8,591
16132,16132,20234,TA-14544,S-0066,Yes,6,13.07289551,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.89,186.0,2,31.75,N,N,EF-003,EF-003,2012,8,591
16133,16133,20235,TA-14544,S-0066,Yes,20,7.060865888,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.89,186.0,2,31.75,N,N,EF-003,EF-003,2012,8,591
16134,16134,20236,TA-14546,S-0066,Yes,1,38.38128676,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.89,51.0,2,31.75,N,N,EF-003,EF-003,2012,8,591
16135,16135,20237,TA-14546,S-0066,Yes,6,11.53998097,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.89,51.0,2,31.75,N,N,EF-003,EF-003,2012,8,591
16136,16136,20238,TA-14546,S-0066,Yes,20,5.527951347,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.89,51.0,2,31.75,N,N,EF-003,EF-003,2012,8,591
16137,16137,20239,TA-14549,S-0041,Yes,1,37.26289902,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,1.65,52.0,2,50.8,N,N,EF-003,EF-003,2012,9,610
16138,16138,20240,TA-14549,S-0041,Yes,6,8.919281339,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,1.65,52.0,2,50.8,N,N,EF-003,EF-003,2012,9,610
16139,16139,20241,TA-14549,S-0041,Yes,20,3.691792369,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,1.65,52.0,2,50.8,N,N,EF-003,EF-003,2012,9,610
16140,16140,20242,TA-14551,S-0066,Yes,1,36.3809863,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,9.52,0.71,96.0,3,31.75,N,N,EF-003,EF-003,2012,8,591
16141,16141,20243,TA-14551,S-0066,Yes,6,9.23921813,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,9.52,0.71,96.0,3,31.75,N,N,EF-003,EF-003,2012,8,591
16142,16142,20244,TA-14551,S-0066,Yes,20,3.227188507,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,9.52,0.71,96.0,3,31.75,N,N,EF-003,EF-003,2012,8,591
16143,16143,20245,TA-14552,S-0066,Yes,1,31.96585857,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.71,181.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16144,16144,20246,TA-14552,S-0066,Yes,6,9.492385504,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.71,181.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16145,16145,20247,TA-14552,S-0066,Yes,20,4.462422728,CONNECTOR-SEAL,2,,0,,0,SP-0029,9.52,0.71,181.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16146,16146,20248,TA-14554,S-0066,Yes,1,32.10217947,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.71,164.0,7,19.05,N,N,EF-003,EF-003,2012,8,591
16147,16147,20249,TA-14554,S-0066,Yes,6,9.030563701,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.71,164.0,7,19.05,N,N,EF-003,EF-003,2012,8,591
16148,16148,20250,TA-14554,S-0066,Yes,20,3.886536503,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.71,164.0,7,19.05,N,N,EF-003,EF-003,2012,8,591
16149,16149,20251,TA-14555,S-0066,Yes,1,39.69720069,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.71,184.0,2,31.75,N,N,EF-003,EF-003,2012,8,591
16150,16150,20252,TA-14555,S-0066,Yes,6,13.0534211,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.71,184.0,2,31.75,N,N,EF-003,EF-003,2012,8,591
16151,16151,20253,TA-14555,S-0066,Yes,20,7.041391475,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.71,184.0,2,31.75,N,N,EF-003,EF-003,2012,8,591
16152,16152,20254,TA-14556,S-0066,Yes,1,39.64712363,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.71,179.0,2,19.05,N,N,EF-003,EF-003,2012,8,591
16153,16153,20255,TA-14556,S-0066,Yes,6,12.99777992,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.71,179.0,2,19.05,N,N,EF-003,EF-003,2012,8,591
16154,16154,20256,TA-14556,S-0066,Yes,20,6.988532353,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-BHD,1,SP-0029,9.52,0.71,179.0,2,19.05,N,N,EF-003,EF-003,2012,8,591
16155,16155,20257,TA-14557,S-0066,Yes,1,33.42365752,CONNECTOR-SEAL,1,CONNECTOR-BHD,1,,0,SP-0029,9.52,0.71,81.0,3,31.75,N,N,EF-003,EF-003,2012,8,591
16156,16156,20258,TA-14557,S-0066,Yes,6,11.16996712,CONNECTOR-SEAL,1,CONNECTOR-BHD,1,,0,SP-0029,9.52,0.71,81.0,3,31.75,N,N,EF-003,EF-003,2012,8,591
16157,16157,20259,TA-14557,S-0066,Yes,20,6.14000434,CONNECTOR-SEAL,1,CONNECTOR-BHD,1,,0,SP-0029,9.52,0.71,81.0,3,31.75,N,N,EF-003,EF-003,2012,8,591
16158,16158,20260,TA-14560,S-0041,Yes,1,32.74483511,CONNECTOR-SEAL,2,,0,,0,SP-0029,19.05,1.65,150.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16159,16159,20261,TA-14560,S-0041,Yes,6,9.036127819,CONNECTOR-SEAL,2,,0,,0,SP-0029,19.05,1.65,150.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16160,16160,20262,TA-14560,S-0041,Yes,20,4.66273098,CONNECTOR-SEAL,2,,0,,0,SP-0029,19.05,1.65,150.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16161,16161,20263,TA-14561,S-0041,Yes,1,38.29226087,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-ORFS,1,SP-0029,19.05,1.65,84.0,3,50.8,N,N,EF-003,EF-003,2012,9,610
16162,16162,20264,TA-14561,S-0041,Yes,6,9.94864319,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-ORFS,1,SP-0029,19.05,1.65,84.0,3,50.8,N,N,EF-003,EF-003,2012,9,610
16163,16163,20265,TA-14561,S-0041,Yes,20,4.721154221,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-ORFS,1,SP-0029,19.05,1.65,84.0,3,50.8,N,N,EF-003,EF-003,2012,9,610
16164,16164,20266,TA-14566,S-0041,Yes,1,37.93893937,CONNECTOR-SEAL,1,CONNECTOR,1,,0,SP-0029,19.05,1.65,197.0,1,50.8,N,N,EF-003,EF-003,2012,9,610
16165,16165,20267,TA-14566,S-0041,Yes,6,14.23023208,CONNECTOR-SEAL,1,CONNECTOR,1,,0,SP-0029,19.05,1.65,197.0,1,50.8,N,N,EF-003,EF-003,2012,9,610
16166,16166,20268,TA-14566,S-0041,Yes,20,9.856835241,CONNECTOR-SEAL,1,CONNECTOR,1,,0,SP-0029,19.05,1.65,197.0,1,50.8,N,N,EF-003,EF-003,2012,9,610
16167,16167,20269,TA-14567,S-0041,Yes,1,37.38252756,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,110.0,3,38.1,N,N,EF-003,EF-003,2012,9,610
16168,16168,20270,TA-14567,S-0041,Yes,6,9.036127819,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,110.0,3,38.1,N,N,EF-003,EF-003,2012,9,610
16169,16169,20271,TA-14567,S-0041,Yes,20,3.80863885,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,110.0,3,38.1,N,N,EF-003,EF-003,2012,9,610
16170,16170,20272,TA-14571,S-0066,Yes,1,37.02364194,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,9.52,0.89,156.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16171,16171,20273,TA-14571,S-0066,Yes,6,9.979245839,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,9.52,0.89,156.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16172,16172,20274,TA-14571,S-0066,Yes,20,3.969998275,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,9.52,0.89,156.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
